TenderID,TenderName,TenderNumber,EntityName,entityId,InternalStatus,DueDate,TenderDetails,BiddingOpenDate,DueDays,TenderURL,EstimatedValue,DiscoveryUrl,EventId,EventType,CategoryDescriptionEn,CategoryDescriptionAr,CategoryIds,TenderStatus,Attachments,RecommendedTenders,Source,tender_title,reference_no,Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices
,,,,,,,,,,,,,,,,,,,,,Dubai,PR-07148,tender_229618,tender_229618,PR-07148,"1: Cloud Engine S6750-S16X8YZ (16*10GE SFP+ ports, 8*25GE SFP28 ports, expansion card slot)  - Core Switch - 2 EA
2: Cloud Engine S5755-H48UM4Y2CZ (48*10/100/1G/2.5GBASE-T ports, Optional RTU upgrade to 5/10G, 4*25GE SFP28, 2*100GE QSFP28 ports, expansion card slot, PoE++) - mGig HQ-Server Farm - 2 EA
3: Cloud Engine S5755-S24P8Y (24*10/100/1000 BASE-T ports (PoE+), 8*25GE SFP28 ports)  - TR Switch - 10 EA
4: CloudEngine S5755-S48P8YZ (48*10/100/1000 BASE-T ports (PoE+), 8*25GE SFP28 ports, expansion card slot) - TR Switch - 2 EA
5: CloudEngine S5755-H48UM4Y2CZ (48*10/100/1G/2.5GBASE-T ports, Optional RTU upgrade to 5/10G, 4*25GE SFP28, 2*100GE QSFP28 ports, expansion card slot, PoE++) - TR Switch - 2 EA
6: CloudEngine S6750-S16X8YZ (16*10GE SFP+ ports, 8*25GE SFP28 ports, expansion card slot)  - CO-1 - 2 EA
7: CloudEngine S6750-S16X8YZ (16*10GE SFP+ ports, 8*25GE SFP28 ports, expansion card slot)  - CO-3 - 2 EA
8: CloudEngine S5755-S48P8YZ (48*10/100/1000 BASE-T ports (PoE+), 8*25GE SFP28 ports, expansion card slot) - IDF Location - 20 EA
9: One-Time PS for implementation - 1 EA
10: Fiber cables Between NVR Server Room to TR3 & TR4 
6 Core OM4 FOC cables between two locations with necessary patch panel & it's accessories  Termination, Labelling, Testing & Commissioning of Fiber optic Cable - 1 EA
11: 12-Months Engineering / AMC Support - Quarterly - 4 EA",Dubai South,Dubai South,2025-12-17 20:55:00,Other,AED,07/01/2026,453008.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"DS258-E1_Sewerage, Stormwater Drainage and Recycled Water Systems for",tender_229181,tender_229181,"DS258-E1_Sewerage, Stormwater Drainage and Recycled Water Systems for","Schedule 5(A): Remuneration - General: The remuneration of the Consultant for the performance of the duties as described in Clause 2, 3 and 4 shall be as follows:-


Schedule 5(A): Remuneration - General
 - 
3.1.1.1 A: Consultancy Services for Studies (Storm Drainage System EIA Study)  - 
3.1.1.1 B: Consultancy Services for Studies (Site Grading) - 
3.1.1.2: Consultancy Services for Preliminary Design - 
3.1.1.3: Consultancy Services for Final Design (Draft + Final) - 
 : Schedule 5(A): Remuneration - General - 
3.1.1.4: Consultancy Services for Tender Documents - 
3.1.1.5 : Tender procedure and Tender Report  - 
 3.1.1.6: Contract Documents preparation  - 
3.1.1.7 : Payment for Construction Supervision - 
-: For the supervision of the works as described in Stage 7 (Reference Clause 3.1.1.7) - 
-: Schedule of Payments: (Position Rates) - 
Position: Resident Engineer      - 
Position: Senior Civil Engineer  - 
Position: Mechanical Engineer - 
Position: Electrical & ICA Engineer - 
Position: Materials Inspector - 
Position: Quantity Surveyor - 
Position: Land Surveyor - 
Position: Inspector (civil) - 
Position: Inspector (Electrical /Mechanical) - 
Position: Draftsman - 
Position: Secretary and Document Controller - 
Position: Health and Safety Engineer - 
Position: Safety Officer - 
Position: Senior Planning Engineer - 
Position: Senior NOC Engineer - 
Position: Reporting Engineer - 
 *: All other services required to provide efficient supervision during construction stage & any required staff not mentioned in the Schedule will considered as office back –up(refer to clause 3.1.17 GCCSA)
Full time – up to 08 hours per day : Part time : up to 4 hours per day - 
 3.1.1.8  : Statement at Completion and Defects Liability Period  - 
 3.1.1.9 : Defects Liability Certificate and Final Payment Certificate  - 
 3.1.1.10  : Records and Operating Instructions  - 
Important Note: Please feed the mentioned Lines (From 2.11.3 to 2.11.10) as priced above.  - 
3.1.1.1 A: Con...",Dubai Municipality,Dubai Municipality,2025-12-16 11:20:00,Other,AED,08/01/2026,742102.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,DS204/S1_Connecting Developed Communities in Dubai Land to DM Sewerage,tender_229182,tender_229182,DS204/S1_Connecting Developed Communities in Dubai Land to DM Sewerage,"3.1.1.7 : Payment for Construction Supervision - 
-: For the supervision of the works as described in Stage 7 (Reference Clause 3.1.1.7) - 
-: Schedule of Payments: (Position Rates) - 
Position: Resident Engineer      - 
Position: Senior Civil Engineer  - 
Position: Senior Mechanical Engineer - 
Position: Senior Electrical & ICA Engineer - 
Position: Quantity Surveyor - 
Position: Materials Inspector - 
Position: Senior Planning Engineer - 
Position: Inspector - 
Position: Land Surveyor - 
Position: Draftsman - 
Position: Secretary and Document Controller - 
Position: Health and Safety Engineer - 
Position: Safety Officer - 
Position: Inspector (Electrical /Mechanical) - 
Position: Senior NOC Engineer - 
Position: Reporting Engineer  - 
 *: All other services required to provide efficient supervision during construction stage & any required staff not mentioned in the Schedule will considered as office back –up(refer to clause 3.1.17 GCCSA)
Full time – up to 08 hours per day : Part time : up to 4 hours per day - 
 3.1.1.8  : Statement at Completion and Defects Liability Period  - 
 3.1.1.9 : Defects Liability Certificate and Final Payment Certificate  - 
 3.1.1.10  : Records and Operating Instructions  - 
Important Note: Please feed the mentioned Lines (From 2.11.3 to 2.11.10) as priced above.  - 
3.1.1.7: Construction Supervision - 
 3.1.1.8: Statement at Completion and Defects Liability Period - 
 3.1.1.9: Defects Liability Certificate and Final Payment Certificate - 
 3.1.1.10: Records and Operating Instructions - 
Note: If there is any reimbursement for any expense (Translation, Insurance Premium, Instrument Purchase, etc.) under this Consultancy Services Agreement, it should be stated here with the definition, eligibility requirements, estimated amount, probable date of payment, and detailed requirements of proof of payment. The absence of any statement on reimbursable here represents a statement that no reimbursable are due under this Consultancy Services ...",Dubai Municipality,Dubai Municipality,2025-12-08 15:00:00,Other,AED,08/01/2026,742102.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IR-199 RENOVATION AND UPGRADATION OF EXISTING PUMP STATIONS AND FILTRATION CHAMBERS - PHASE 1,tender_228304,tender_228304,IR-199 RENOVATION AND UPGRADATION OF EXISTING PUMP STATIONS AND FILTRATION CHAMBERS - PHASE 1,"note: Please refer to section (a) as attached in ""Volume 3 - Bill of Quantites"" - 
note: Please refer to section (b) as attached in ""Volume 3 - Bill of Quantites"" - 
Note: Section (c) - Dayworks - 
Note: Schedule 1:  Labour - 
A: Labourer - 25 h
B: Carpenter - 25 h
C: Concretor / Mason - 25 h
D: Steel Fixer - 25 h
E: Steel fixer - 20 h
F: Light Duty Driver - 25 h
G: Heavy Duty Driver - 25 h
H: Light Plant Operator - 25 h
J: Heavy Plant Operator - 25 h
K: Banksman / Greaser - 10 h
L: Pipe fitter / Plumber - 25 h
M: Electrician - 15 h
N: Painter - 20 h
P: Jointer - 20 h
Note: Section (c) - Dayworks (Cont'd...) - 
Note: Schedule 2:  Materials - 
A: Building Sand - 50 m3
B: Coarse aggregate (dry) - 50 m3
C: Fine aggregate (dry) - 50 m3
D: Imported subkha - 50 m3
E: Imported granular fill roadbase - 50 m3
F: Ordinary Portland Cement - 4 t
G: Sulphate resisting cement - 4 t
H: Mild steel reinforcement bars (any size) - 4 t
J: High Yeild ditto (any size) - 4 t
K: Hollow concrete blocks - 100 mm  - 1,000 nr
L: Hollow concrete blocks - 200 mm  - 1,000 nr
M: Solid concrete blocks - 100mm  - 1,000 nr
N: Solid concrete blocks - 200mm  - 1,000 nr
P: 12mm Plywood - 10 m2
Q: 20mm ditto - 50 m2
R: Emulsion paint - 50 ltr
S: Granular material for pipe bedding - 10 m3
T: Stone material for land drains - 10 m3
U: Filter fabric membrane - 15 m2
V: Bitumen 60/70 - 1 t
W: Bitumen 40/50 - 1 t
X: Concrete Class 30/20 SR Cement - 10 m3
Y: Concrete Class 15/40 SR Cement - 10 m3
Z: Sub Base Material - 10 m3
AA: Wet Mix Material - 10 m3
Note: Section (c) - Dayworks (Cont'd...) - 
Note: Schedule 2:  Materials (Cont'd…) - 
A: Polyurethane clear finish - 10 ltr
B: 60mm interlock tiles (Plain Finish) - 50 m2
C: 80mm interlock tiles (Plain Finish) - 50 m2
D: 150 x 305 mm kerbstone(Plain Finish) - 50 m
E: Concrete grade 20/40 - 25 m3
F: Concrete grade 15/40 - 25 m3
G: Precast Upstand Kerb, Plan finish - 20 m
H: Precast Flush Kerb (0.3x0.2), Plan finish - 20 m
J: Precast Drop Kerb (0.3 x 0.15), P...",Dubai Municipality,Dubai Municipality,2025-11-27 11:00:01,Other,AED,08/01/2026,900013.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,SA#12503400.ITEM:DAST & Customer Happiness Gifts,tender_229834,tender_229834,SA#12503400.ITEM:DAST & Customer Happiness Gifts,"1: DAST & Customer happiness gifts (Tote Bag) - 2,000 EA
2: Power Bank - 2,000 EA
3: Bottle - 2,000 EA",Roads & Transport Authority,Roads & Transport Authority,2025-12-25 12:20:00,Other,AED,08/01/2026,743002.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Annual Maintenance contract for the Vertical (Medial Waste) Incinerato,tender_229432,tender_229432,Annual Maintenance contract for the Vertical (Medial Waste) Incinerato,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Annual Maintenance contract for the Vertical (Medial Waste) Incinerator - Jebal Ali Hazardous Waste Treatment Facility 2026-2027. - 1 Each
2: Annual Maintenance contract for the Vertical (Medial Waste) Incinerator - Jebal Ali Hazardous Waste Treatment Facility 2026-2027. - 1 Each
1: Annual Maintenance contract for the Vertical (Medial Waste) Incinerator Plantec Japan - Jebal Ali Hazardous Waste Treatment Facility 2026-2027(2 years)

 - 1 Each",Dubai Municipality,Dubai Municipality,2025-12-11 12:35:00,Other,AED,08/01/2026,452010.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Oracle Hardware and Software Support Renewal 2026 - Hardware Support,tender_229647,tender_229647,Oracle Hardware and Software Support Renewal 2026 - Hardware Support,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Oracle Hardware and Software Support Renewal 2026 - Software Support - 1 Each
2: Oracle Hardware and Software Support Renewal 2026 - Hardware Support - 1 Each
1: Oracle Hardware Support - 1 Each
2: Oracle Software Support  - 1 Each",Dubai Municipality,Dubai Municipality,2025-12-18 16:20:01,Other,AED,08/01/2026,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 9 (714,tender_229651,tender_229651,Providing Cleaning Services in Public Parks and Squares - Group 9 (714,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 9 (700) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 9 (700) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 9 (714) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 9 (714) - 2027 - 1 Each
1: Providing Cleaning Services in Public Parks and Squares - Group 9 (Please Insert Total Cost of the Project - 2 Years) - 1 Total",Dubai Municipality,Dubai Municipality,2025-12-19 10:25:00,Other,AED,08/01/2026,749301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 8 (930,tender_229652,tender_229652,Providing Cleaning Services in Public Parks and Squares - Group 8 (930,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 8 (092) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 8 (092) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 8 (374) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 8 (374) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 8 (470) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 8 (470) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 8 (690) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 8 (690) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 8 (930) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 8 (930) - 2027 - 1 Each
1: Providing Cleaning Services in Public Parks and Squares - Group 8 (Please Insert Total Cost of the Project - 2 Years) - 1 Total",Dubai Municipality,Dubai Municipality,2025-12-19 10:40:00,Other,AED,08/01/2026,749301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 3 (950,tender_229645,tender_229645,Providing Cleaning Services in Public Parks and Squares - Group 3 (950,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 3 (090) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 3 (090) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 3 (092) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 3 (092) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 3 (094) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 3 (094) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 3 (120) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 3 (120) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 3 (121) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 3 (121) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 3 (130) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 3 (130) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 3 (134) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 3 (134) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 3 (150) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 3 (150) - 2027 - 1 Each
17: Providing Cleaning Services in Public Parks and Squares - Group 3 (152) - 2026 - 1 Each
18: Providing Cleaning Services in Public Parks and Squares - Group 3 (152) - 2027 - 1 Each
19: Providing Cleaning Services in Public Parks and Squares - Group 3 (1...",Dubai Municipality,Dubai Municipality,2025-12-18 16:35:00,Other,AED,08/01/2026,749101.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 4 (851,tender_229648,tender_229648,Providing Cleaning Services in Public Parks and Squares - Group 4 (851,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 4 (092) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 4 (092) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 4 (200) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 4 (200) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 4 (240) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 4 (240) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 4 (260) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 4 (260) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 4 (262) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 4 (262) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 4 (270) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 4 (270) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 4 (271) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 4 (271) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 4 (420) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 4 (420) - 2027 - 1 Each
17: Providing Cleaning Services in Public Parks and Squares - Group 4 (810) - 2026 - 1 Each
18: Providing Cleaning Services in Public Parks and Squares - Group 4 (810) - 2027 - 1 Each
19: Providing Cleaning Services in Public Parks and Squares - Group 4 (8...",Dubai Municipality,Dubai Municipality,2025-12-18 16:45:00,Other,AED,08/01/2026,741406.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,المناقصات اليات الدفع الرباعي,tender_219634,tender_219634,المناقصات اليات الدفع الرباعي,"null: Total Value of the project
القيمة الإجمالية للمشروع - 1 LS",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-06-23 15:15:01,Other,AED,09/01/2026,501005.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,المناقصات بآلية برج مياه هايدروليكيةً,tender_219917,tender_219917,المناقصات بآلية برج مياه هايدروليكيةً,"null: Total Value of the project
القيمة الإجمالية للمشروع - 1 LS",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-06-26 15:15:00,Other,AED,09/01/2026,501005.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,مناقصة الاحتياجات المطلوبة من الاليات والمعدات الخاصة بالمواد الخطرة,tender_217425,tender_217425,مناقصة الاحتياجات المطلوبة من الاليات والمعدات الخاصة بالمواد الخطرة,"Total Value: Dear Valued Supplier,

If the total value of project is above 99,000 AED, you need to submit a tender bond as per the attached template. - 
Terms & Conditions: Dear Valued Supplier,

If the total value increased above 99,000 AED, you need to sign the attached T&C documents. -",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-05-12 13:45:00,Other,AED,09/01/2026,809015.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,مناقصة صيانة الانظمة الكهروميكانيكية,tender_229426,tender_229426,مناقصة صيانة الانظمة الكهروميكانيكية,"null: Total Value of the project
القيمة الإجمالية للمشروع - 1 LS",DUBAI CIVIL DEFENCE,DUBAI CIVIL DEFENCE,2025-12-11 10:35:01,Other,AED,09/01/2026,453005.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Motorcycle Fast Responder,tender_229219,tender_229219,Motorcycle Fast Responder,1: Motorcycle Fast Responder - 4 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-04 12:35:00,Other,AED,09/01/2026,359200.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Electris Trike,tender_229221,tender_229221,Electris Trike,1: Electris Trike - 4 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-04 14:50:00,Other,AED,09/01/2026,711107.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Ambulance Club Cart,tender_229220,tender_229220,Ambulance Club Cart,1: Ambulance Club Cart - 2 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-04 14:45:00,Other,AED,09/01/2026,291915.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Specialized Electric Bicycle,tender_229291,tender_229291,Specialized Electric Bicycle,1: Specialized Electric Bicycle - 2 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-08 13:40:00,Other,AED,09/01/2026,711111.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Equip/BME/X-ray/U.Scanner/SOQ:22503470/HKM/IPR-125049806,tender_229712,tender_229712,Med.Equip/BME/X-ray/U.Scanner/SOQ:22503470/HKM/IPR-125049806,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: General X-ray Unit - with stitching feature - 2 UNT
2: Ultrasound Scanner, High End - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 10:50:01,Other,AED,11/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Equip/BME/Echocardiogram/SOQ:22503474/HKM/IPR-125048385-Hatta,tender_229717,tender_229717,Med.Equip/BME/Echocardiogram/SOQ:22503474/HKM/IPR-125048385-Hatta,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Handheld Echocardiography Ultrasound, Hatta Hospital as attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 11:40:02,Other,AED,11/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Equip/BME/Postrurography/SOQ:22503468/HKM/IP-125050000-HKM,tender_229694,tender_229694,Med.Equip/BME/Postrurography/SOQ:22503468/HKM/IP-125050000-HKM,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Dynamic Posturography (Diagnostic/ Rehabilitative) - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 09:40:00,Other,AED,12/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Equip/BME/Portable US/SOQ:22503467/HKM/IPR-125047947-HH,tender_229690,tender_229690,Med.Equip/BME/Portable US/SOQ:22503467/HKM/IPR-125047947-HH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Portable Ultrasound, transvaginal and transabdominal, as per attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 09:15:01,Other,AED,12/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Sack  Holders-CSC-Domestic-5 years blanket contract/IPR#125039001,tender_229592,tender_229592,Sack  Holders-CSC-Domestic-5 years blanket contract/IPR#125039001,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [140-27097] Sack  Holders Small Size(30L) with Yellow color coding-22cmD X 25cmW X 55cmH-Plastic - 1 EA
2: [140-27098] Sack  Holders Small Size(30L) with Black  color coding-22cmD X 25cmW X 55cmH-Plastic - 1 EA
3: [140-27099] Sack Holders Small Size(30L) with Purple color coding-22cmD X 25cmW X 55cmH-Plastic - 1 EA
4: [140-27100] Sack  Holders Medium Size (42L) with Yellow  color coding-22cmD X 40cmW X 50cmH-Plastic - 1 EA
5: [140-27101] Sack  Holders Medum Size(42L) with Black  color coding-22cmD X 40cmW X 50cmH-Plastic - 1 EA
6: [140-27102] Sack  Holders Medum Size(42L) with Purple color coding-22cmD X 40cmW X 50cmH-Plastic - 1 EA
7: [140-27103] Sack Holders Large Size(80L) with yellow color coding:-22cmD X 40cmW X 80cmH-Plastic - 1 EA
8: [140-27104] Sack  Holders Large Size(80L) with black color coding: -22cmD X 40cmW X 80cmH-Plastic - 1 EA
9: [140-27105] Sack Holders Large Size(80L) with Purple  color coding-22cmD X 40cmW X 80cmH-Plastic - 1 EA
10: [140-27106] Sack Holders Smal Size(30L) full white without color coding-22cmD X 40cmW X 80cmH-Plastic - 1 EA
11: [140-27107] Sack Holders Large Size (80L) full white without color coding-22cmD X 40cmW X 80cmH-Plastic - 1 EA
12: [140-27108] Recycle Bin Steel 3 top -Stainless Steel Inside Material: Galvanized Metal Capacity: 60 liters each bin: L 94 x W 36 x H 75 cm Recycling Categories: Yellow/Paper Blue/Plastic Red/Cans. - 1 EA
13: [140-27109] Stainless steel square type Pedal type soft closing ,32 LTR Colour Sliver-32L - 1 EA
14: [140-27110] Stainless steel durable bin , Pedal type soft closing ,50 LTR Colour :Sliver-50L - 1 EA
15: [140-27111] Stainless steel square type Pedal type soft closing ,60 ...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-18 08:50:00,Other,AED,12/01/2026,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Eqpt/CPETStressSystem/IPR#125048365/T#22503463/TTV/HH - Cardio,tender_229671,tender_229671,Med.Eqpt/CPETStressSystem/IPR#125048365/T#22503463/TTV/HH - Cardio,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Cardio Pulmonary Treadmil stress test System, HH as attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:01,Other,AED,12/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Eqpt/HandheldUltrasoundPOCT/IPR#125048393/T#22503464/TTV/HH,tender_229672,tender_229672,Med.Eqpt/HandheldUltrasoundPOCT/IPR#125048393/T#22503464/TTV/HH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Hand held neonatal Ultrasound POCT( cardiac, brain), HH as attached specification - 1 UNT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:01,Other,AED,12/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Eqpt/SlitLamp_OpthalmicUnit/IPR#125049074/T#22503465/TTV/DH,tender_229673,tender_229673,Med.Eqpt/SlitLamp_OpthalmicUnit/IPR#125049074/T#22503465/TTV/DH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: SLIT LAMP - 3 EA
2: OPTHALMIC UNIT WITH CHAIR - 2 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 08:15:02,Other,AED,12/01/2026,513957.0,0.0,0.0
